fecha,tmed,region
2018-01-25,21.55,COM
2018-01-25,19.7,GBA
2018-01-25,18.5,CEN
2018-01-25,17.3,BAS
2018-01-25,19.15,PAT
2018-01-25,22.05,LIT
2018-01-26,26.1,CUY
2018-01-26,23.0,NOA
2018-01-26,27.7,NEA
2018-01-26,25.3,COM
2018-01-26,24.9,GBA
2018-01-26,23.8,CEN
2018-01-26,22.7,BAS
2018-01-26,22.75,PAT
2018-01-26,25.8,LIT
2018-01-27,25.0,CUY
2018-01-27,25.75,NOA
2018-01-27,28.65,NEA
2018-01-27,23.0,COM
2018-01-27,25.8,GBA
2018-01-27,23.6,CEN
2018-01-27,25.35,BAS
2018-01-27,21.1,PAT
2018-01-27,23.8,LIT
2018-01-28,27.3,CUY
2018-01-28,24.1,NOA
2018-01-28,25.85,NEA
2018-01-28,22.05,COM
2018-01-28,26.8,GBA
2018-01-28,22.8,CEN
2018-01-28,22.75,BAS
2018-01-28,22.1,PAT
2018-01-28,24.95,LIT
2018-01-29,27.65,CUY
2018-01-29,24.95,NOA
2018-01-29,27.2,NEA
2018-01-29,26.9,COM
2018-01-29,25.85,GBA
2018-01-29,22.6,CEN
2018-01-29,24.3,BAS
2018-01-29,23.7,PAT
2018-01-29,24.55,LIT
2018-01-30,27.25,CUY
2018-01-30,27.25,NOA
2018-01-30,27.4,NEA
2018-01-30,25.15,COM
2018-01-30,26.65,GBA
2018-01-30,23.2,CEN
2018-01-30,27.65,BAS
2018-01-30,20.15,PAT
2018-01-30,27.55,LIT
2018-01-31,26.0,CUY
2018-01-31,24.75,NOA
2018-01-31,27.4,NEA
2018-01-31,22.6,COM
2018-01-31,21.8,BAS
2018-01-31,23.05,CEN
2018-01-31,19.45,PAT
2018-01-31,28.0,GBA
2018-01-31,24.9,LIT
2018-02-01,27.3,CUY
2018-02-01,25.0,NOA
2018-02-01,30.0,NEA
2018-02-01,24.35,COM
2018-02-01,27.4,GBA
2018-02-01,24.05,CEN
2018-02-01,25.1,BAS
2018-02-01,26.2,PAT
2018-02-01,26.45,LIT
2018-02-02,28.7,CUY
2018-02-02,26.35,NOA
2018-02-02,28.5,NEA
2018-02-02,28.45,COM
2018-02-02,28.9,GBA
2018-02-02,25.25,CEN
2018-02-02,24.85,BAS
2018-02-02,30.1,PAT
2018-02-02,27.45,LIT
2018-02-03,30.35,CUY
2018-02-03,27.1,NOA
2018-02-03,26.75,NEA
2018-02-03,30.65,COM
2018-02-03,25.65,GBA
2018-02-03,26.7,CEN
2018-02-03,28.2,BAS
2018-02-03,27.0,PAT
2018-02-03,27.85,LIT
2018-02-04,31.15,CUY
2018-02-04,28.75,NOA
2018-02-04,28.6,NEA
2018-02-04,29.25,COM
2018-02-04,26.8,GBA
2018-02-04,25.2,CEN
2018-02-04,29.5,BAS
2018-02-04,26.75,PAT
2018-02-04,28.6,LIT
2018-02-05,31.25,CUY
2018-02-05,28.1,NOA
2018-02-05,27.45,NEA
2018-02-05,30.45,COM
2018-02-05,28.25,GBA
2018-02-05,27.15,CEN
2018-02-05,29.95,BAS
2018-02-05,25.35,PAT
2018-02-05,29.05,LIT
2018-02-06,28.1,LIT
2018-02-06,27.15,CEN
2018-02-06,30.3,BAS
2018-02-06,21.45,PAT
2018-02-06,28.65,COM
2018-02-06,32.7,CUY
2018-02-06,29.4,NOA
2018-02-06,28.3,NEA
2018-02-06,28.75,GBA
2018-02-07,27.5,CUY
2018-02-07,28.65,NOA
2018-02-07,28.55,NEA
2018-02-07,24.0,COM
2018-02-07,29.85,GBA
2018-02-07,27.7,CEN
2018-02-07,26.5,BAS
2018-02-07,22.95,PAT
2018-02-07,28.75,LIT
2018-02-08,29.7,CUY
2018-02-08,28.35,NOA
2018-02-08,30.3,NEA
2018-02-08,23.95,COM
2018-02-08,30.15,GBA
2018-02-08,25.85,CEN
2018-02-08,18.55,PAT
2018-02-08,24.4,BAS
2018-02-08,29.0,LIT
2018-02-09,26.8,CUY
2018-02-09,28.25,NOA
2018-02-09,30.1,NEA
2018-02-09,19.55,COM
2018-02-09,26.5,GBA
2018-02-09,21.6,CEN
2018-02-09,24.0,BAS
2018-02-09,13.15,PAT
2018-02-09,25.75,LIT
2018-02-10,24.4,GBA
2018-02-10,22.4,CUY
2018-02-10,23.55,NOA
2018-02-10,27.2,NEA
2018-02-10,11.25,PAT
2018-02-10,23.6,LIT
2018-02-10,19.05,CEN
2018-02-10,16.85,BAS
2018-02-10,18.05,COM
2018-02-11,27.7,NEA
2018-02-11,17.5,COM
2018-02-11,20.65,LIT
2018-02-11,16.15,CEN
2018-02-11,19.1,GBA
2018-02-11,15.45,PAT
2018-02-11,22.0,CUY
2018-02-11,23.05,NOA
2018-02-11,16.15,BAS
2018-02-12,21.05,COM
2018-02-12,16.4,LIT
2018-02-12,15.6,CEN
2018-02-12,17.7,BAS
2018-02-12,22.3,NEA
2018-02-12,18.05,GBA
2018-02-12,19.6,CUY
2018-02-12,16.45,NOA
2018-02-12,20.1,PAT
2018-02-13,23.65,CUY
2018-02-13,20.6,NOA
2018-02-13,21.3,NEA
2018-02-13,25.15,COM
2018-02-13,20.6,GBA
2018-02-13,19.35,CEN
2018-02-13,24.35,BAS
2018-02-13,22.6,PAT
2018-02-13,18.55,LIT
2018-02-14,25.8,CUY
2018-02-14,23.6,NOA
2018-02-14,23.3,NEA
2018-02-14,28.65,COM
2018-02-14,23.2,GBA
2018-02-14,20.7,CEN
2018-02-14,26.3,BAS
2018-02-14,21.8,PAT
2018-02-14,23.15,LIT
2018-02-15,26.9,BAS
2018-02-15,25.15,PAT
2018-02-15,26.0,GBA
2018-02-15,27.4,CUY
2018-02-15,26.15,NOA
2018-02-15,27.45,NEA
2018-02-15,27.95,COM
2018-02-15,25.55,LIT
2018-02-15,22.25,CEN
2018-02-16,27.0,PAT
2018-02-16,28.8,CUY
2018-02-16,26.95,NOA
2018-02-16,28.75,NEA
2018-02-16,30.25,BAS
2018-02-16,25.8,GBA
2018-02-16,28.6,LIT
2018-02-16,24.75,CEN
2018-02-16,30.05,COM
2018-02-17,28.3,CUY
2018-02-17,22.7,NOA
2018-02-17,27.95,NEA
2018-02-17,27.2,COM
2018-02-17,27.5,GBA
2018-02-17,25.95,CEN
2018-02-17,28.9,BAS
2018-02-17,25.65,PAT
2018-02-17,28.05,LIT
2018-02-18,26.9,CUY
2018-02-18,24.35,NOA
2018-02-18,26.7,NEA
2018-02-18,27.15,COM
2018-02-18,29.25,GBA
2018-02-18,24.75,CEN
2018-02-18,28.6,BAS
2018-02-18,24.7,PAT
2018-02-18,28.4,LIT
2018-02-19,25.25,CUY
2018-02-19,25.5,NOA
2018-02-19,25.95,NEA
2018-02-19,23.4,COM
2018-02-19,25.3,GBA
2018-02-19,23.6,CEN
2018-02-19,22.2,BAS
2018-02-19,17.65,PAT
2018-02-19,26.7,LIT
2018-02-20,24.3,CUY
2018-02-20,25.0,NOA
2018-02-20,26.0,NEA
2018-02-20,20.25,COM
2018-02-20,25.9,GBA
2018-02-20,21.7,CEN
2018-02-20,17.65,BAS
2018-02-20,19.05,PAT
2018-02-20,23.0,LIT
2018-02-21,23.2,CUY
2018-02-21,22.35,NOA
2018-02-21,24.6,NEA
2018-02-21,20.7,COM
2018-02-21,23.35,GBA
2018-02-21,19.55,CEN
2018-02-21,21.25,BAS
2018-02-21,20.85,PAT
2018-02-21,20.95,LIT
2018-02-22,25.25,CUY
2018-02-22,24.8,NOA
2018-02-22,22.35,NEA
2018-02-22,22.15,COM
2018-02-22,22.25,GBA
2018-02-22,20.65,CEN
2018-02-22,21.6,BAS
2018-02-22,16.45,PAT
2018-02-22,20.8,LIT
2018-02-23,22.9,CUY
2018-02-23,24.3,NOA
2018-02-23,23.3,NEA
2018-02-23,17.4,COM
2018-02-23,22.95,GBA
2018-02-23,20.5,CEN
2018-02-23,20.1,BAS
2018-02-23,17.4,PAT
2018-02-23,22.4,LIT
2018-02-24,24.1,NOA
2018-02-24,25.65,NEA
2018-02-24,20.15,COM
2018-02-24,25.15,LIT
2018-02-24,21.1,CUY
2018-02-24,21.25,BAS
2018-02-24,24.05,PAT
2018-02-24,22.3,GBA
2018-02-24,21.0,CEN
2018-02-25,20.3,CUY
2018-02-25,23.4,NOA
2018-02-25,26.6,NEA
2018-02-25,22.0,COM
2018-02-25,23.45,GBA
2018-02-25,19.7,CEN
2018-02-25,22.7,BAS
2018-02-25,25.65,PAT
2018-02-25,25.55,LIT
2018-02-26,23.7,COM
2018-02-26,23.75,CUY
2018-02-26,24.65,NOA
2018-02-26,27.05,NEA
2018-02-26,24.0,GBA
2018-02-26,21.2,CEN
2018-02-26,22.75,BAS
2018-02-26,22.25,PAT
2018-02-26,24.3,LIT
2018-02-27,22.0,CUY
2018-02-27,25.95,NOA
2018-02-27,27.7,NEA
2018-02-27,24.25,COM
2018-02-27,25.75,GBA
2018-02-27,20.95,CEN
2018-02-27,21.15,BAS
2018-02-27,17.95,PAT
2018-02-27,25.25,LIT
2018-02-28,19.75,PAT
2018-02-28,23.65,GBA
2018-02-28,21.35,CUY
2018-02-28,22.55,NOA
2018-02-28,22.9,BAS
2018-02-28,25.4,COM
2018-02-28,25.65,LIT
2018-02-28,20.9,CEN
2018-02-28,26.95,NEA
2018-03-01,23.4,CUY
2018-03-01,23.8,NOA
2018-03-01,26.85,NEA
2018-03-01,23.65,COM
2018-03-01,26.35,GBA
2018-03-01,22.95,CEN
2018-03-01,25.65,BAS
2018-03-01,19.8,PAT
2018-03-01,25.4,LIT
2018-03-02,25.3,CUY
2018-03-02,25.7,NOA
2018-03-02,26.2,NEA
2018-03-02,25.1,COM
2018-03-02,26.55,GBA
2018-03-02,23.7,CEN
2018-03-02,27.1,BAS
2018-03-02,22.35,PAT
2018-03-02,25.75,LIT
2018-03-03,26.55,CUY
2018-03-03,26.45,NOA
2018-03-03,27.15,NEA
2018-03-03,24.75,COM
2018-03-03,28.1,GBA
2018-03-03,23.15,CEN
2018-03-03,29.75,BAS
2018-03-03,19.05,PAT
2018-03-03,26.0,LIT
2018-03-04,26.5,CUY
2018-03-04,27.25,NOA
2018-03-04,27.45,NEA
2018-03-04,22.5,COM
2018-03-04,25.75,GBA
2018-03-04,25.3,CEN
2018-03-04,27.1,BAS
2018-03-04,17.0,PAT
2018-03-04,27.7,LIT
2018-03-05,23.7,CUY
2018-03-05,23.25,NOA
2018-03-05,25.6,NEA
2018-03-05,17.55,COM
2018-03-05,16.6,BAS
2018-03-05,22.4,CEN
2018-03-05,18.45,PAT
2018-03-05,26.2,GBA
2018-03-05,23.6,LIT
2018-03-06,22.15,CUY
2018-03-06,22.05,NOA
2018-03-06,25.9,NEA
2018-03-06,19.55,COM
2018-03-06,20.35,GBA
2018-03-06,19.05,CEN
2018-03-06,19.2,BAS
2018-03-06,24.4,PAT
2018-03-06,20.45,LIT
2018-03-07,24.25,CUY
2018-03-07,22.25,NOA
2018-03-07,21.6,NEA
2018-03-07,25.5,COM
2018-03-07,21.75,GBA
2018-03-07,20.2,CEN
2018-03-07,24.5,BAS
2018-03-07,28.05,PAT
2018-03-07,17.95,LIT
2018-03-08,25.5,CUY
2018-03-08,22.5,NOA
2018-03-08,23.2,NEA
2018-03-08,26.9,COM
2018-03-08,23.8,GBA
2018-03-08,22.4,CEN
2018-03-08,25.4,BAS
2018-03-08,21.75,PAT
2018-03-08,21.0,LIT
2018-03-09,22.75,COM
2018-03-09,25.2,NOA
2018-03-09,25.15,NEA
2018-03-09,25.3,LIT
2018-03-09,26.75,CUY
2018-03-09,28.7,BAS
2018-03-09,15.9,PAT
2018-03-09,26.0,GBA
2018-03-09,23.4,CEN
2018-03-10,23.95,CUY
2018-03-10,26.95,NOA
2018-03-10,26.95,NEA
2018-03-10,17.95,COM
2018-03-10,28.55,GBA
2018-03-10,27.1,CEN
2018-03-10,21.4,BAS
2018-03-10,16.2,PAT
2018-03-10,27.1,LIT
2018-03-11,20.05,CUY
2018-03-11,22.85,NOA
2018-03-11,29.0,NEA
2018-03-11,17.8,COM
2018-03-11,20.75,GBA
2018-03-11,19.2,CEN
2018-03-11,16.2,BAS
2018-03-11,17.95,PAT
2018-03-11,19.6,LIT
2018-03-12,21.75,CUY
2018-03-12,20.6,NOA
2018-03-12,24.4,NEA
2018-03-12,18.3,COM
2018-03-12,19.05,GBA
2018-03-12,18.9,CEN
2018-03-12,20.05,BAS
2018-03-12,17.5,PAT
2018-03-12,17.95,LIT
2018-03-13,19.85,CUY
2018-03-13,23.5,NOA
2018-03-13,26.1,NEA
2018-03-13,15.75,COM
2018-03-13,24.85,GBA
2018-03-13,20.9,CEN
2018-03-13,17.05,BAS
2018-03-13,15.7,PAT
2018-03-13,22.85,LIT
2018-03-14,15.85,COM
2018-03-14,13.9,PAT
2018-03-14,24.3,GBA
2018-03-14,20.45,CUY
2018-03-14,18.65,BAS
2018-03-14,28.95,NEA
2018-03-14,24.5,LIT
2018-03-14,23.1,CEN
2018-03-14,24.85,NOA
2018-03-15,19.0,LIT
2018-03-15,19.4,CEN
2018-03-15,14.4,BAS
2018-03-15,17.3,PAT
2018-03-15,16.55,COM
2018-03-15,18.15,CUY
2018-03-15,22.45,NOA
2018-03-15,25.75,NEA
2018-03-15,19.1,GBA
2018-03-16,21.2,CUY
2018-03-16,21.1,NOA
2018-03-16,25.1,NEA
2018-03-16,19.25,COM
2018-03-16,19.8,GBA
2018-03-16,18.0,CEN
2018-03-16,22.35,BAS
2018-03-16,17.4,PAT
2018-03-16,17.85,LIT
2018-03-17,22.7,CUY
2018-03-17,24.1,NOA
2018-03-17,30.7,NEA
2018-03-17,24.05,LIT
2018-03-17,22.7,CEN
2018-03-17,13.15,PAT
2018-03-17,23.55,GBA
2018-03-17,21.4,COM
2018-03-17,22.6,BAS
2018-03-18,19.1,CUY
2018-03-18,25.75,NOA
2018-03-18,30.0,NEA
2018-03-18,14.95,COM
2018-03-18,20.85,GBA
2018-03-18,19.65,CEN
2018-03-18,17.1,BAS
2018-03-18,17.05,PAT
2018-03-18,22.55,LIT
2018-03-19,17.05,BAS
2018-03-19,11.15,PAT
2018-03-19,19.45,GBA
2018-03-19,18.85,CUY
2018-03-19,16.65,CEN
2018-03-19,19.1,NEA
2018-03-19,19.15,COM
2018-03-19,16.4,LIT
2018-03-19,19.7,NOA
2018-03-20,18.0,CUY
2018-03-20,12.0,COM
2018-03-20,20.05,GBA
2018-03-20,20.05,NOA
2018-03-20,8.8,PAT
2018-03-20,18.2,LIT
2018-03-20,17.35,CEN
2018-03-20,14.0,BAS
2018-03-20,20.55,NEA
2018-03-21,16.55,CUY
2018-03-21,19.6,NOA
2018-03-21,21.75,NEA
2018-03-21,15.7,COM
2018-03-21,17.0,GBA
2018-03-21,15.4,CEN
2018-03-21,14.3,BAS
2018-03-21,16.2,PAT
2018-03-21,15.8,LIT
2018-03-22,20.1,CUY
2018-03-22,21.6,NOA
2018-03-22,24.65,NEA
2018-03-22,19.1,COM
2018-03-22,19.75,GBA
2018-03-22,20.15,CEN
2018-03-22,18.4,BAS
2018-03-22,18.75,PAT
2018-03-22,21.35,LIT
2018-03-23,15.45,PAT
2018-03-23,24.0,GBA
2018-03-23,22.1,CUY
2018-03-23,23.75,NOA
2018-03-23,28.65,NEA
2018-03-23,19.0,COM
2018-03-23,24.55,LIT
2018-03-23,24.6,CEN
2018-03-23,17.55,BAS
2018-03-24,21.6,CUY
2018-03-24,21.25,NOA
2018-03-24,26.35,NEA
2018-03-24,14.15,COM
2018-03-24,21.15,GBA
2018-03-24,20.1,CEN
2018-03-24,14.5,BAS
2018-03-24,10.3,PAT
2018-03-24,21.8,LIT
2018-03-25,14.6,CUY
2018-03-25,18.95,NOA
2018-03-25,17.95,NEA
2018-03-25,12.75,COM
2018-03-25,15.95,GBA
2018-03-25,14.05,CEN
2018-03-25,12.4,BAS
2018-03-25,12.8,PAT
2018-03-25,14.8,LIT
2018-03-26,16.8,CUY
2018-03-26,16.85,NOA
2018-03-26,17.25,NEA
2018-03-26,19.65,COM
2018-03-26,14.5,GBA
2018-03-26,14.35,CEN
2018-03-26,15.9,BAS
2018-03-26,18.6,PAT
2018-03-26,14.15,LIT
2018-03-27,17.3,COM
2018-03-27,18.55,PAT
2018-03-27,18.85,CUY
2018-03-27,20.6,NOA
2018-03-27,19.65,GBA
2018-03-27,17.25,LIT
2018-03-27,16.7,CEN
2018-03-27,18.95,BAS
2018-03-27,19.45,NEA
2018-03-28,21.15,CUY
2018-03-28,21.8,NOA
2018-03-28,21.7,NEA
2018-03-28,20.75,COM
2018-03-28,22.6,GBA
2018-03-28,18.8,CEN
2018-03-28,24.15,BAS
2018-03-28,19.8,PAT
2018-03-28,19.95,LIT
2018-03-29,21.6,CUY
2018-03-29,23.05,NOA
2018-03-29,24.65,NEA
2018-03-29,20.2,COM
2018-03-29,23.9,GBA
2018-03-29,21.25,CEN
2018-03-29,19.0,BAS
2018-03-29,13.3,PAT
2018-03-29,21.05,LIT
2018-03-30,22.95,CUY
2018-03-30,24.9,NOA
2018-03-30,26.0,NEA
2018-03-30,19.5,COM
2018-03-30,24.65,GBA
2018-03-30,23.6,CEN
2018-03-30,19.4,BAS
2018-03-30,18.2,PAT
2018-03-30,23.75,LIT
2018-03-31,25.95,NOA
2018-03-31,24.05,NEA
2018-03-31,17.8,COM
2018-03-31,25.75,LIT
2018-03-31,23.6,CUY
2018-03-31,21.35,BAS
2018-03-31,13.95,PAT
2018-03-31,25.55,GBA
2018-03-31,24.55,CEN
2018-04-01,21.75,CUY
2018-04-01,24.0,NOA
2018-04-01,23.7,NEA
2018-04-01,18.2,COM
2018-04-01,23.15,GBA
2018-04-01,22.0,CEN
2018-04-01,19.3,BAS
2018-04-01,16.2,PAT
2018-04-01,22.5,LIT
2018-04-02,22.55,PAT
2018-04-02,21.8,GBA
2018-04-02,20.45,CUY
2018-04-02,22.2,NOA
2018-04-02,18.75,BAS
2018-04-02,21.65,COM
2018-04-02,20.5,LIT
2018-04-02,18.0,CEN
2018-04-02,22.0,NEA
2018-04-03,21.85,CUY
2018-04-03,23.65,NOA
2018-04-03,23.15,NEA
2018-04-03,19.6,COM
2018-04-03,19.7,GBA
2018-04-03,18.95,CEN
2018-04-03,21.05,BAS
2018-04-03,18.5,PAT
2018-04-03,21.55,LIT
2018-04-04,23.55,CUY
2018-04-04,24.6,NOA
2018-04-04,23.85,NEA
2018-04-04,22.15,COM
2018-04-04,23.55,BAS
2018-04-04,21.75,CEN
2018-04-04,14.2,PAT
2018-04-04,21.8,GBA
2018-04-04,21.7,LIT
2018-04-05,21.25,CUY
2018-04-05,25.6,NOA
2018-04-05,26.6,NEA
2018-04-05,22.85,LIT
2018-04-05,23.65,GBA
2018-04-05,17.5,BAS
2018-04-05,14.7,COM
2018-04-05,11.25,PAT
2018-04-05,21.45,CEN
2018-04-06,13.55,BAS
2018-04-06,9.85,PAT
2018-04-06,19.65,GBA
2018-04-06,16.45,CUY
2018-04-06,17.75,CEN
2018-04-06,25.3,NEA
2018-04-06,12.6,COM
2018-04-06,19.6,LIT
2018-04-06,23.75,NOA
2018-04-07,15.7,COM
2018-04-07,15.6,CUY
2018-04-07,18.25,NOA
2018-04-07,26.2,NEA
2018-04-07,18.3,GBA
2018-04-07,14.5,CEN
2018-04-07,15.15,BAS
2018-04-07,12.6,PAT
2018-04-07,18.2,LIT
2018-04-08,17.6,COM
2018-04-08,19.4,GBA
2018-04-08,17.95,CUY
2018-04-08,21.1,NOA
2018-04-08,12.05,PAT
2018-04-08,21.0,LIT
2018-04-08,18.3,CEN
2018-04-08,18.9,BAS
2018-04-08,26.9,NEA
2018-04-09,20.8,CUY
2018-04-09,21.05,NOA
2018-04-09,25.9,NEA
2018-04-09,21.9,COM
2018-04-09,23.05,GBA
2018-04-09,23.2,CEN
2018-04-09,18.45,BAS
2018-04-09,14.0,PAT
2018-04-09,25.1,LIT
2018-04-10,22.1,CUY
2018-04-10,24.05,NOA
2018-04-10,26.8,NEA
2018-04-10,27.0,LIT
2018-04-10,21.25,COM
2018-04-10,22.75,BAS
2018-04-10,13.85,PAT
2018-04-10,26.95,GBA
2018-04-10,27.0,CEN
2018-04-11,24.9,CUY
2018-04-11,26.3,NOA
2018-04-11,29.2,NEA
2018-04-11,14.85,COM
2018-04-11,27.95,GBA
2018-04-11,27.15,CEN
2018-04-11,19.15,BAS
2018-04-11,11.0,PAT
2018-04-11,28.75,LIT
2018-04-12,16.5,CUY
2018-04-12,19.3,NOA
2018-04-12,27.85,NEA
2018-04-12,11.55,COM
2018-04-12,19.25,GBA
2018-04-12,19.75,CEN
2018-04-12,13.05,BAS
2018-04-12,11.55,PAT
2018-04-12,20.35,LIT
2018-04-13,14.85,CUY
2018-04-13,13.8,NOA
2018-04-13,19.5,NEA
2018-04-13,13.05,COM
2018-04-13,14.55,GBA
2018-04-13,13.15,CEN
2018-04-13,11.3,BAS
2018-04-13,13.0,PAT
2018-04-13,12.8,LIT
2018-04-14,15.35,CUY
2018-04-14,16.4,NOA
2018-04-14,23.1,NEA
2018-04-14,15.75,COM
2018-04-14,18.75,GBA
2018-04-14,13.4,CEN
2018-04-14,14.35,BAS
2018-04-14,18.55,PAT
2018-04-14,17.65,LIT
2018-04-15,16.75,CUY
2018-04-15,18.2,NOA
2018-04-15,22.2,NEA
2018-04-15,17.65,COM
2018-04-15,21.15,GBA
2018-04-15,18.75,CEN
2018-04-15,19.9,BAS
2018-04-15,21.8,PAT
2018-04-15,21.2,LIT
2018-04-16,17.8,CUY
2018-04-16,19.9,NOA
2018-04-16,22.2,NEA
2018-04-16,18.9,COM
2018-04-16,22.35,GBA
2018-04-16,22.15,CEN
2018-04-16,23.1,BAS
2018-04-16,19.1,PAT
2018-04-16,21.6,LIT
2018-04-17,17.1,CUY
2018-04-17,23.4,NOA
2018-04-17,25.45,NEA
2018-04-17,14.8,COM
2018-04-17,23.35,GBA
2018-04-17,23.45,CEN
2018-04-17,18.55,BAS
2018-04-17,13.1,PAT
2018-04-17,23.4,LIT
2018-04-18,12.35,COM
2018-04-18,26.05,LIT
2018-04-18,25.25,CEN
2018-04-18,16.65,BAS
2018-04-18,25.55,NEA
2018-04-18,25.45,GBA
2018-04-18,18.8,CUY
2018-04-18,25.0,NOA
2018-04-18,19.35,PAT
2018-04-19,21.35,CUY
2018-04-19,24.8,NOA
2018-04-19,26.85,NEA
2018-04-19,16.5,COM
2018-04-19,25.4,GBA
2018-04-19,25.6,CEN
2018-04-19,19.2,BAS
2018-04-19,22.5,PAT
2018-04-19,25.35,LIT
2018-04-20,22.25,BAS
2018-04-20,21.95,CUY
2018-04-20,25.65,NOA
2018-04-20,27.55,NEA
2018-04-20,18.05,COM
2018-04-20,22.85,LIT
2018-04-20,21.7,CEN
2018-04-20,16.5,PAT
2018-04-20,22.75,GBA
2018-04-21,22.85,CUY
2018-04-21,26.0,NOA
2018-04-21,27.65,NEA
2018-04-21,18.2,COM
2018-04-21,22.65,GBA
2018-04-21,22.95,CEN
2018-04-21,23.2,BAS
2018-04-21,13.05,PAT
2018-04-21,21.45,LIT
2018-04-22,22.5,CUY
2018-04-22,27.75,NOA
2018-04-22,28.2,NEA
2018-04-22,15.15,COM
2018-04-22,23.7,GBA
2018-04-22,25.7,CEN
2018-04-22,16.1,BAS
2018-04-22,13.85,PAT
2018-04-22,22.3,LIT
2018-04-23,20.35,CUY
2018-04-23,23.3,NOA
2018-04-23,23.3,NEA
2018-04-23,16.1,COM
2018-04-23,21.05,GBA
2018-04-23,18.45,CEN
2018-04-23,14.3,BAS
2018-04-23,11.7,PAT
2018-04-23,21.4,LIT
2018-04-24,21.9,NOA
2018-04-24,21.65,NEA
2018-04-24,14.25,COM
2018-04-24,20.65,LIT
2018-04-24,15.55,CUY
2018-04-24,11.4,BAS
2018-04-24,11.85,PAT
2018-04-24,19.7,GBA
2018-04-24,17.95,CEN
2018-04-25,19.1,CUY
2018-04-25,22.8,NOA
2018-04-25,26.3,NEA
2018-04-25,13.5,COM
2018-04-25,24.45,GBA
2018-04-25,20.65,CEN
2018-04-25,15.1,BAS
2018-04-25,11.85,PAT
2018-04-25,23.9,LIT
2018-04-26,21.0,CUY
2018-04-26,24.8,NOA
2018-04-26,26.35,NEA
2018-04-26,24.9,LIT
2018-04-26,15.65,COM
2018-04-26,20.7,BAS
2018-04-26,14.0,PAT
2018-04-26,24.2,GBA
2018-04-26,25.05,CEN
2018-04-27,15.25,COM
2018-04-27,26.65,LIT
2018-04-27,25.1,CEN
2018-04-27,17.0,BAS
2018-04-27,26.5,NEA
2018-04-27,27.65,GBA
2018-04-27,18.0,CUY
2018-04-27,25.0,NOA
2018-04-27,12.45,PAT
2018-04-28,16.0,CUY
2018-04-28,26.3,NOA
2018-04-28,26.95,NEA
2018-04-28,10.8,COM
2018-04-28,21.3,GBA
2018-04-28,21.65,CEN
2018-04-28,11.75,BAS
2018-04-28,8.7,PAT
2018-04-28,22.65,LIT
2018-04-29,19.75,GBA
2018-04-29,14.25,CUY
2018-04-29,25.5,NOA
2018-04-29,28.2,NEA
2018-04-29,8.6,PAT
2018-04-29,22.75,LIT
2018-04-29,22.05,CEN
2018-04-29,14.55,BAS
2018-04-29,10.8,COM
2018-04-30,16.65,CUY
2018-04-30,22.8,NOA
2018-04-30,28.35,NEA
2018-04-30,9.95,COM
2018-04-30,19.6,GBA
2018-04-30,17.05,CEN
2018-04-30,11.55,BAS
2018-04-30,6.7,PAT
2018-04-30,17.95,LIT
2018-05-01,12.75,CUY
2018-05-01,19.95,NOA
2018-05-01,27.3,NEA
2018-05-01,13.6,COM
2018-05-01,15.55,GBA
2018-05-01,13.5,CEN
2018-05-01,10.9,BAS
2018-05-01,12.6,PAT
2018-05-01,15.8,LIT
2018-05-02,12.75,PAT
2018-05-02,17.45,GBA
2018-05-02,15.1,CUY
2018-05-02,20.8,NOA
2018-05-02,12.3,BAS
2018-05-02,16.7,COM
2018-05-02,17.65,LIT
2018-05-02,17.4,CEN
2018-05-02,28.25,NEA
2018-05-03,15.75,CEN
2018-05-03,19.1,GBA
2018-05-03,16.7,CUY
2018-05-03,21.75,NOA
2018-05-03,12.05,PAT
2018-05-03,13.3,COM
2018-05-03,19.5,LIT
2018-05-03,15.1,BAS
2018-05-03,27.45,NEA
2018-05-04,24.05,NEA
2018-05-04,11.1,COM
2018-05-04,19.8,LIT
2018-05-04,16.8,CEN
2018-05-04,22.95,NOA
2018-05-04,10.65,PAT
2018-05-04,18.4,GBA
2018-05-04,15.25,CUY
2018-05-04,12.7,BAS
2018-05-05,14.6,CUY
2018-05-05,20.3,NOA
2018-05-05,21.95,NEA
2018-05-05,13.0,COM
2018-05-05,18.25,GBA
2018-05-05,16.45,CEN
2018-05-05,12.95,BAS
2018-05-05,10.1,PAT
2018-05-05,19.4,LIT
2018-05-06,15.6,CUY
2018-05-06,20.95,NOA
2018-05-06,22.8,NEA
2018-05-06,13.95,COM
2018-05-06,20.3,GBA
2018-05-06,19.15,CEN
2018-05-06,17.1,BAS
2018-05-06,7.7,PAT
2018-05-06,20.85,LIT
2018-05-07,16.9,CUY
2018-05-07,22.2,NOA
2018-05-07,25.4,NEA
2018-05-07,14.35,COM
2018-05-07,20.9,GBA
2018-05-07,20.75,CEN
2018-05-07,18.15,BAS
2018-05-07,11.9,PAT
2018-05-07,21.0,LIT
2018-05-08,16.65,CUY
2018-05-08,22.65,NOA
2018-05-08,25.0,NEA
2018-05-08,12.55,COM
2018-05-08,20.3,GBA
2018-05-08,17.05,CEN
2018-05-08,16.85,BAS
2018-05-08,15.0,PAT
2018-05-08,21.1,LIT
2018-05-09,16.75,CUY
2018-05-09,21.05,NOA
2018-05-09,25.7,NEA
2018-05-09,14.35,COM
2018-05-09,19.8,GBA
2018-05-09,15.7,CEN
